Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,City,AQI
30-08-2020,Bengaluru - Silk Board,21.36,54.96,14.75,7.28,,0.54,26.41,Bengaluru,54.96
31-08-2020,Bengaluru - Silk Board,22.25,59.02,17.59,7.21,,0.69,36.03,Bengaluru,59.02
01-09-2020,Bengaluru - Silk Board,24.73,58.98,17.79,7.4,,0.66,32.76,Bengaluru,58.98
02-09-2020,Bengaluru - Silk Board,25.23,51.02,16.79,7.58,,0.56,29.29,Bengaluru,51.02
03-09-2020,Bengaluru - Silk Board,21.36,37.49,15.27,7.4,,0.4,31.72,Bengaluru,37.49
04-09-2020,Bengaluru - Silk Board,21.08,38.76,12.66,7.09,,0.34,34.83,Bengaluru,38.76
05-09-2020,Bengaluru - Silk Board,37.73,62.48,14.9,7.41,,0.46,38.87,Bengaluru,62.48
06-09-2020,Bengaluru - Silk Board,32.38,52.65,12.86,7.13,,0.41,32.62,Bengaluru,53.33172414
07-09-2020,Bengaluru - Silk Board,15.19,41.97,15.16,6.52,,0.48,32.68,Bengaluru,41.97
08-09-2020,Bengaluru - Silk Board,17.18,39.66,15.69,6.82,,0.54,31.07,Bengaluru,39.66
09-09-2020,Bengaluru - Silk Board,19.2,42.5,16.42,6.92,,0.51,26.53,Bengaluru,42.5
10-09-2020,Bengaluru - Silk Board,16.06,43.44,16.26,6.97,,0.49,27.02,Bengaluru,43.44
11-09-2020,Bengaluru - Silk Board,18.1,49.59,15.23,7.01,,0.49,28.61,Bengaluru,49.59
12-09-2020,Bengaluru - Silk Board,17.02,37.15,15.36,7.31,3.5,0.52,27.71,Bengaluru,37.15
13-09-2020,Bengaluru - Silk Board,16.28,37.98,16.09,7.85,2.03,0.62,25.04,Bengaluru,37.98
14-09-2020,Bengaluru - Silk Board,21.1,60.52,16.51,7.56,1.44,0.61,22.45,Bengaluru,60.52
15-09-2020,Bengaluru - Silk Board,23.48,75.83,16.64,7.43,2.09,0.67,32.07,Bengaluru,75.83
16-09-2020,Bengaluru - Silk Board,20.64,63.34,15.8,7.44,2.4,0.6,30.38,Bengaluru,63.34
17-09-2020,Bengaluru - Silk Board,22.56,65.03,16.54,7.42,3.14,0.58,30.71,Bengaluru,65.03
18-09-2020,Bengaluru - Silk Board,14.85,57.93,14.73,7.46,2.56,0.65,27.96,Bengaluru,57.93
19-09-2020,Bengaluru - Silk Board,19.96,50.15,15.23,7.71,2.21,0.44,33.17,Bengaluru,33.26666667
20-09-2020,Bengaluru - Silk Board,12.37,23.57,14.26,7.66,2.19,0.41,23.66,Bengaluru,23.66
21-09-2020,Bengaluru - Silk Board,17.92,45.41,14.58,7.68,1.77,0.5,27.62,Bengaluru,45.41
22-09-2020,Bengaluru - Silk Board,20.64,49.58,15.23,7.63,1.51,0.47,30.2,Bengaluru,49.58
23-09-2020,Bengaluru - Silk Board,25.94,83.6,17.17,7.49,2.42,0.64,33.66,Bengaluru,83.6
24-09-2020,Bengaluru - Silk Board,26,71.82,16.83,7.55,1.87,0.58,30.05,Bengaluru,71.82
25-09-2020,Bengaluru - Silk Board,24.09,60.46,16.13,7.38,2.27,0.54,35.01,Bengaluru,60.46
26-09-2020,Bengaluru - Silk Board,26.24,66.9,17.04,7.76,2.27,0.68,34.84,Bengaluru,66.9
27-09-2020,Bengaluru - Silk Board,25.16,70.11,17.19,7.81,2.82,0.77,31.46,Bengaluru,70.11
28-09-2020,Bengaluru - Silk Board,32.87,67.58,17.27,7.94,2.4,0.77,33.94,Bengaluru,67.58
29-09-2020,Bengaluru - Silk Board,29.96,65,18.21,8.15,2.58,0.68,27.54,Bengaluru,65
30-09-2020,Bengaluru - Silk Board,28.25,67.32,19.68,7.8,3.15,0.75,33.75,Bengaluru,67.32
01-10-2020,Bengaluru - Silk Board,31.88,91.64,20.42,7.54,4.94,0.94,34.91,Bengaluru,91.64
02-10-2020,Bengaluru - Silk Board,33.69,81.63,21.01,7.72,4.39,0.73,29,Bengaluru,81.63
03-10-2020,Bengaluru - Silk Board,16.59,51.67,18.65,7.58,4.55,0.56,35.98,Bengaluru,51.67
04-10-2020,Bengaluru - Silk Board,9.18,42.2,16.4,7.55,3.4,0.59,35.39,Bengaluru,42.2
05-10-2020,Bengaluru - Silk Board,18.04,65.37,20.4,7.62,3.4,0.73,30.65,Bengaluru,65.37
06-10-2020,Bengaluru - Silk Board,31.77,96.19,22.21,7.89,3.6,0.97,35.88,Bengaluru,96.19
07-10-2020,Bengaluru - Silk Board,32.79,99.6,22.51,8.26,2.2,0.86,36.33,Bengaluru,99.6
08-10-2020,Bengaluru - Silk Board,40.27,103.25,21.47,8.44,3.96,0.72,31.44,Bengaluru,102.4949664
09-10-2020,Bengaluru - Silk Board,41.7,85.67,18.6,8.58,3.52,0.7,32.24,Bengaluru,85.67
10-10-2020,Bengaluru - Silk Board,13.16,42.22,21.48,8.17,2.87,0.59,28.87,Bengaluru,42.22
11-10-2020,Bengaluru - Silk Board,14.98,36.36,20.58,7.99,4.34,0.68,30.76,Bengaluru,36.36
12-10-2020,Bengaluru - Silk Board,21,53.78,20.16,7.95,4.31,0.61,31.28,Bengaluru,53.78
13-10-2020,Bengaluru - Silk Board,19.47,58.16,21.6,8.38,3.24,0.76,31.01,Bengaluru,58.16
14-10-2020,Bengaluru - Silk Board,15.48,70.67,19.12,7.8,3.18,0.56,33.11,Bengaluru,70.67
15-10-2020,Bengaluru - Silk Board,14.83,74.52,18.94,7.28,3.2,0.79,35.11,Bengaluru,74.52
16-10-2020,Bengaluru - Silk Board,35.65,125.38,24.06,7.4,3.13,1.19,32.57,Bengaluru,117.1987919
17-10-2020,Bengaluru - Silk Board,40.1,137.05,26.98,7.84,4.68,1.36,34.78,Bengaluru,124.9526846
18-10-2020,Bengaluru - Silk Board,32.88,99.44,23.14,7.69,6.84,0.61,29.69,Bengaluru,99.44
19-10-2020,Bengaluru - Silk Board,35.95,103.63,29.12,7.91,6.28,1.21,24.73,Bengaluru,102.7474497
20-10-2020,Bengaluru - Silk Board,26.3,86.23,29.01,10.17,5.5,0.68,24.32,Bengaluru,86.23
21-10-2020,Bengaluru - Silk Board,14.25,38.61,37.82,11.37,6.14,0.98,30.66,Bengaluru,49
22-10-2020,Bengaluru - Silk Board,18.03,44.65,36.82,9.65,6.15,0.99,26.23,Bengaluru,49.5
23-10-2020,Bengaluru - Silk Board,14.05,39.14,33.8,9.17,6.26,0.88,27.05,Bengaluru,44
24-10-2020,Bengaluru - Silk Board,26.71,80.44,45.28,8.71,6.42,1.39,25.88,Bengaluru,80.44
25-10-2020,Bengaluru - Silk Board,26.96,76.23,37.28,8.53,5.59,1,26.25,Bengaluru,76.23
26-10-2020,Bengaluru - Silk Board,43.51,93.36,44.51,9.45,5.04,1.31,26.97,Bengaluru,93.36
27-10-2020,Bengaluru - Silk Board,54.29,107.32,43.35,10.51,6.14,1.04,26.99,Bengaluru,105.1991946
28-10-2020,Bengaluru - Silk Board,51.16,105.03,45.44,10.31,6.4,1.02,27.07,Bengaluru,103.677651
29-10-2020,Bengaluru - Silk Board,44.95,97.55,43.77,10.64,6.26,0.87,26.32,Bengaluru,97.55
30-10-2020,Bengaluru - Silk Board,46.19,102.62,47.38,10.53,6.21,1.05,27.09,Bengaluru,102.0763758
31-10-2020,Bengaluru - Silk Board,65.86,142.82,53.6,12.96,10.35,1.1,26.82,Bengaluru,128.786443
01-11-2020,Bengaluru - Silk Board,58.71,105.57,36.65,12.33,5.83,0.87,27.43,Bengaluru,104.036443
02-11-2020,Bengaluru - Silk Board,67.81,135.3,38.9,13,7.08,1.02,32.76,Bengaluru,124.247931
03-11-2020,Bengaluru - Silk Board,50.01,91.12,30.95,11.23,6.22,0.76,29.01,Bengaluru,91.12
04-11-2020,Bengaluru - Silk Board,41.06,76.38,30.5,10.59,5.61,0.77,31.49,Bengaluru,76.38
05-11-2020,Bengaluru - Silk Board,24.38,54.34,26.56,9.03,6.28,0.72,35.87,Bengaluru,54.34
06-11-2020,Bengaluru - Silk Board,11.39,24.68,21.11,8.2,5.99,0.44,35.8,Bengaluru,35.8
07-11-2020,Bengaluru - Silk Board,12.39,31.66,27.95,9.42,6.63,0.68,32.4,Bengaluru,34.9375
08-11-2020,Bengaluru - Silk Board,30.17,58.65,32.77,15.59,2.94,0.51,45.09,Bengaluru,58.65
09-11-2020,Bengaluru - Silk Board,56.59,96.25,49.14,17.92,3.52,0.89,32.31,Bengaluru,96.25
10-11-2020,Bengaluru - Silk Board,46.93,96.33,51.47,15.22,5.3,1.32,29.09,Bengaluru,96.33
11-11-2020,Bengaluru - Silk Board,35.29,74.23,49.11,16.39,3.93,1,36.91,Bengaluru,74.23
12-11-2020,Bengaluru - Silk Board,15.58,50.07,37.34,16.54,3.54,0.66,34.35,Bengaluru,46.675
13-11-2020,Bengaluru - Silk Board,6.76,21.67,25.13,14.62,3.6,0.73,32.24,Bengaluru,36.5
14-11-2020,Bengaluru - Silk Board,20.69,47.9,27.03,13.29,4.95,0.55,33.45,Bengaluru,47.9
15-11-2020,Bengaluru - Silk Board,19.55,38.36,26.73,14.1,6.49,0.53,30.57,Bengaluru,38.36
16-11-2020,Bengaluru - Silk Board,10.77,21.03,22.52,11.73,3.82,0.45,32.04,Bengaluru,32.04
17-11-2020,Bengaluru - Silk Board,13.85,30.24,24.59,10.77,3.76,0.46,33.77,Bengaluru,33.77
18-11-2020,Bengaluru - Silk Board,15.28,33.92,26.25,9.98,3.55,0.43,31.99,Bengaluru,33.92
19-11-2020,Bengaluru - Silk Board,23.66,50.82,29.48,10.51,3.25,0.51,32.75,Bengaluru,39.43333333
20-11-2020,Bengaluru - Silk Board,24.92,53.59,35.02,9.82,3.42,0.52,34.75,Bengaluru,53.59
21-11-2020,Bengaluru - Silk Board,29.37,63.04,47.23,9.9,4.88,0.91,32,Bengaluru,63.04
22-11-2020,Bengaluru - Silk Board,43.09,87.89,61.65,13.94,6.48,1.34,33.02,Bengaluru,87.89
23-11-2020,Bengaluru - Silk Board,35.17,70.38,39.23,14.79,4.87,0.87,44.08,Bengaluru,70.38
24-11-2020,Bengaluru - Silk Board,41.64,74.01,39.49,15.32,5.4,0.88,47.33,Bengaluru,74.01
25-11-2020,Bengaluru - Silk Board,42.72,73.62,42.01,16.07,4.98,0.83,50.03,Bengaluru,73.62
26-11-2020,Bengaluru - Silk Board,23,36.73,59.44,14.31,5.17,1.24,29.7,Bengaluru,74.16820513
27-11-2020,Bengaluru - Silk Board,18.76,40.47,53.08,13.26,3.87,1.14,31.61,Bengaluru,66.1774359
28-11-2020,Bengaluru - Silk Board,20.43,40.9,35.35,12.97,3.4,0.55,28.41,Bengaluru,44.1875
29-11-2020,Bengaluru - Silk Board,18.38,33.98,30.41,12.36,3.92,0.47,28.13,Bengaluru,38.0125
30-11-2020,Bengaluru - Silk Board,20.34,40.38,30.48,12.52,3.76,0.54,23.5,Bengaluru,40.38
01-12-2020,Bengaluru - Silk Board,29.2,58.14,38.92,12.3,3.78,0.72,18.09,Bengaluru,58.14
02-12-2020,Bengaluru - Silk Board,31.79,61.97,41.12,14.01,4.24,0.75,27.03,Bengaluru,61.97
03-12-2020,Bengaluru - Silk Board,29.94,51.55,42.2,14.6,3.79,0.75,29.79,Bengaluru,52.50769231
04-12-2020,Bengaluru - Silk Board,14.08,44.05,38.26,12.63,3.25,0.79,28.91,Bengaluru,47.825
05-12-2020,Bengaluru - Silk Board,19.75,45.92,32.1,13.28,2.78,0.69,26.5,Bengaluru,45.92
06-12-2020,Bengaluru - Silk Board,19.75,45.9,30.38,14.65,3.59,0.59,25.17,Bengaluru,45.9
07-12-2020,Bengaluru - Silk Board,13.55,33.73,24.83,15.42,3.03,0.5,27.51,Bengaluru,33.73
08-12-2020,Bengaluru - Silk Board,11.23,21.12,21.88,14.51,1.86,0.39,29.05,Bengaluru,29.05
09-12-2020,Bengaluru - Silk Board,19.37,31.63,29.01,10.99,1.82,0.53,32.11,Bengaluru,36.2625
10-12-2020,Bengaluru - Silk Board,24.91,42.32,27.85,10.47,2.73,0.34,26.17,Bengaluru,42.32
11-12-2020,Bengaluru - Silk Board,38.59,66.17,37.26,12.81,3.21,0.54,33.36,Bengaluru,66.17
12-12-2020,Bengaluru - Silk Board,48.83,79.21,36.72,16.36,3.61,0.61,26.11,Bengaluru,81.12655172
13-12-2020,Bengaluru - Silk Board,49.76,74.97,31.22,17.53,3.47,0.47,27.11,Bengaluru,82.69793103
14-12-2020,Bengaluru - Silk Board,54.81,89.35,41.41,16.58,3.46,0.81,25.93,Bengaluru,91.23068966
15-12-2020,Bengaluru - Silk Board,44.48,75.45,38.12,16.23,3.17,0.63,41.91,Bengaluru,75.45
16-12-2020,Bengaluru - Silk Board,44.19,72.7,33.37,16.68,3.46,0.51,35.2,Bengaluru,73.28655172
17-12-2020,Bengaluru - Silk Board,38.09,63.81,32.19,16.76,3.15,0.62,43.57,Bengaluru,63.81
18-12-2020,Bengaluru - Silk Board,44.33,72.71,34.07,16.72,3.51,0.46,45.53,Bengaluru,73.52310345
19-12-2020,Bengaluru - Silk Board,56.05,81.66,37.1,19.32,3.32,0.52,35.95,Bengaluru,93.32586207
20-12-2020,Bengaluru - Silk Board,68.16,98.14,37.6,20.58,3.15,1.05,29.02,Bengaluru,125.4427586
21-12-2020,Bengaluru - Silk Board,59.96,89.84,32.76,19.31,2.87,0.57,36.16,Bengaluru,99.93241379
22-12-2020,Bengaluru - Silk Board,58.32,89.92,35.23,20.01,3.54,0.61,39.03,Bengaluru,97.16137931
23-12-2020,Bengaluru - Silk Board,54.35,84.14,35.39,19.41,3.42,0.52,31.39,Bengaluru,90.45344828
24-12-2020,Bengaluru - Silk Board,55.25,86.8,36.82,17.98,3.69,0.56,31.07,Bengaluru,91.97413793
25-12-2020,Bengaluru - Silk Board,57.58,93.91,43,16.95,3.83,0.71,34.95,Bengaluru,95.91103448
26-12-2020,Bengaluru - Silk Board,57.14,91.19,47.08,17.69,3.25,0.77,30.27,Bengaluru,95.16758621
27-12-2020,Bengaluru - Silk Board,66.83,107.95,51.18,19.48,3.58,1,39.19,Bengaluru,120.9024138
28-12-2020,Bengaluru - Silk Board,76.72,119.62,44.47,20.83,3.68,0.76,50.42,Bengaluru,154.6648276
29-12-2020,Bengaluru - Silk Board,64.16,97.69,40.4,21.23,3.9,0.64,50.01,Bengaluru,111.7875862
30-12-2020,Bengaluru - Silk Board,53.34,80.02,33.6,18.51,4.05,0.54,48.59,Bengaluru,88.74689655
31-12-2020,Bengaluru - Silk Board,39.44,59.21,37.26,16.14,3.27,0.58,32.38,Bengaluru,65.26068966
01-01-2021,Bengaluru - Silk Board,56.84,83.91,34.68,16.7,3.94,0.45,44.05,Bengaluru,94.66068966
02-01-2021,Bengaluru - Silk Board,56.01,82.36,36.62,17.45,3.71,0.54,44.2,Bengaluru,93.25827586
03-01-2021,Bengaluru - Silk Board,36.96,54.83,28.27,14.95,4.21,0.4,33.18,Bengaluru,61.07034483
04-01-2021,Bengaluru - Silk Board,31.2,51.41,31.31,13.29,3.86,0.54,30.68,Bengaluru,51.41
05-01-2021,Bengaluru - Silk Board,25.62,45.18,30.89,12.94,3.84,0.49,35.91,Bengaluru,45.18
06-01-2021,Bengaluru - Silk Board,11.98,20.75,30.55,12.75,2.49,0.41,41.75,Bengaluru,41.75
07-01-2021,Bengaluru - Silk Board,15,29.25,35.27,11.56,1.94,0.64,44.34,Bengaluru,44.34
08-01-2021,Bengaluru - Silk Board,21.43,32.88,34.83,11.96,1.67,0.46,37.16,Bengaluru,43.5375
09-01-2021,Bengaluru - Silk Board,24.62,42.1,39.35,12.03,1.98,0.83,32.48,Bengaluru,49.1875
10-01-2021,Bengaluru - Silk Board,26.51,43.89,34.74,11.92,2.02,0.52,31.75,Bengaluru,44.18333333
11-01-2021,Bengaluru - Silk Board,35.65,66.97,36.01,13.25,1.92,0.58,39.83,Bengaluru,66.97
12-01-2021,Bengaluru - Silk Board,34.2,70.73,31.08,14.05,1.97,0.51,31.75,Bengaluru,70.73
13-01-2021,Bengaluru - Silk Board,39.52,66.94,30.28,14.41,1.96,0.6,28.67,Bengaluru,66.94
14-01-2021,Bengaluru - Silk Board,44.37,66.98,24.56,15,2.17,0.67,29.56,Bengaluru,73.59068966
15-01-2021,Bengaluru - Silk Board,45.53,65.39,20.32,14.85,2.52,0.35,39.73,Bengaluru,75.55068966
16-01-2021,Bengaluru - Silk Board,51.49,77.03,20.52,14.64,2.39,0.25,32.42,Bengaluru,85.62103448
17-01-2021,Bengaluru - Silk Board,44.9,66.63,21.74,14.11,2.29,0.29,25.81,Bengaluru,74.4862069
18-01-2021,Bengaluru - Silk Board,37.44,66.09,25.81,14.42,2.66,0.45,38.9,Bengaluru,66.09
19-01-2021,Bengaluru - Silk Board,42.99,75.52,33.61,17.12,2,0.54,39.11,Bengaluru,75.52
20-01-2021,Bengaluru - Silk Board,54.91,98.14,42.61,14.89,2.25,0.69,38.62,Bengaluru,98.14
21-01-2021,Bengaluru - Silk Board,47.86,92.88,40.32,11.78,2.56,0.69,32.38,Bengaluru,92.88
22-01-2021,Bengaluru - Silk Board,42.94,72.29,31.31,12.2,3,0.46,27.95,Bengaluru,72.29
23-01-2021,Bengaluru - Silk Board,55.44,89.51,32.3,13.54,3.62,0.45,29.62,Bengaluru,92.29517241
24-01-2021,Bengaluru - Silk Board,50.03,95.19,54.59,12.92,3.43,0.97,39.18,Bengaluru,95.19
25-01-2021,Bengaluru - Silk Board,46.05,79.15,31.52,14.98,3.47,0.49,40.81,Bengaluru,79.15
26-01-2021,Bengaluru - Silk Board,43.58,77.1,36.02,16.56,3.29,0.48,58.68,Bengaluru,77.1
27-01-2021,Bengaluru - Silk Board,52.7,84.71,36.84,17.97,2.78,0.54,40.82,Bengaluru,87.66551724
28-01-2021,Bengaluru - Silk Board,60,93.15,34.4,19.29,3.29,0.47,34.18,Bengaluru,100
29-01-2021,Bengaluru - Silk Board,65.93,104.9,31.59,19.15,3.65,0.53,48.14,Bengaluru,117.83
30-01-2021,Bengaluru - Silk Board,60.59,100.89,39.38,16.24,2.73,0.65,34.64,Bengaluru,49.225
31-01-2021,Bengaluru - Silk Board,58.7,95.75,32.28,16.05,2.34,0.57,47.26,Bengaluru,97.80344828
01-02-2021,Bengaluru - Silk Board,42.06,76.35,35.9,14.01,3.2,0.61,42.11,Bengaluru,76.35
02-02-2021,Bengaluru - Silk Board,51.17,94.46,33.76,16.06,2.6,0.66,45.09,Bengaluru,94.46
03-02-2021,Bengaluru - Silk Board,55.19,104.93,32.99,15.5,3.05,0.58,43.66,Bengaluru,103.6112081
04-02-2021,Bengaluru - Silk Board,45.37,101.61,40.91,14.09,3.45,0.51,42.22,Bengaluru,101.405302
05-02-2021,Bengaluru - Silk Board,39.18,102.12,51.83,15.6,3.12,0.77,32.8,Bengaluru,101.7441611
06-02-2021,Bengaluru - Silk Board,37.67,85.52,45,16.1,3.55,0.83,35.18,Bengaluru,85.52
07-02-2021,Bengaluru - Silk Board,45,75,47.34,13.49,3.4,0.57,29.89,Bengaluru,75
08-02-2021,Bengaluru - Silk Board,39.5,69.14,33.3,17.53,4.08,0.88,24.46,Bengaluru,69.14
09-02-2021,Bengaluru - Silk Board,45.86,110.08,63,18.72,3.04,0.76,28.05,Bengaluru,107.0330201
10-02-2021,Bengaluru - Silk Board,,,,,,,,Bengaluru,
11-02-2021,Bengaluru - Silk Board,40.24,187.12,50.48,21.33,5.46,0.57,42.8,Bengaluru,158.2206711
12-02-2021,Bengaluru - Silk Board,40.79,141.08,43.92,21.46,5.45,0.53,30.51,Bengaluru,127.6303356
13-02-2021,Bengaluru - Silk Board,40.22,107.43,45.2,21.29,4.74,0.83,28.01,Bengaluru,105.2722819
14-02-2021,Bengaluru - Silk Board,43.58,107.75,60.9,23.36,4.66,1.05,30.67,Bengaluru,105.4848993
15-02-2021,Bengaluru - Silk Board,45.09,107.97,78.74,21.92,5.09,0.88,40,Bengaluru,105.6310738
16-02-2021,Bengaluru - Silk Board,50.15,128.1,80.63,20.94,6.15,1.02,32.16,Bengaluru,119.0060403
17-02-2021,Bengaluru - Silk Board,41.59,104.33,66.99,21.75,5.16,0.91,35.52,Bengaluru,103.2125503
18-02-2021,Bengaluru - Silk Board,44.62,88.28,47.86,22.16,5.04,0.38,22.05,Bengaluru,88.28
19-02-2021,Bengaluru - Silk Board,46.69,86.13,48.59,20.97,4.61,0.51,25.31,Bengaluru,86.13
20-02-2021,Bengaluru - Silk Board,26.49,44.86,46.12,19.36,3.42,0.46,29.04,Bengaluru,57.43282051
21-02-2021,Bengaluru - Silk Board,12.2,28.54,40.33,17.08,3.64,0.47,26.34,Bengaluru,28.54
22-02-2021,Bengaluru - Silk Board,12.72,35.02,35.47,15.84,3.06,0.4,25.38,Bengaluru,44.3375
23-02-2021,Bengaluru - Silk Board,23.32,69.82,47.99,16.68,4.75,0.61,54.02,Bengaluru,69.82
24-02-2021,Bengaluru - Silk Board,41.18,79.79,39.61,21.5,5.14,0.52,48.26,Bengaluru,79.79
25-02-2021,Bengaluru - Silk Board,,,,,,,,Bengaluru,
26-02-2021,Bengaluru - Silk Board,,,,,,,,Bengaluru,
27-02-2021,Bengaluru - Silk Board,28.8,96.5,,,10.39,2.59,32.99,Bengaluru,107.1405063
28-02-2021,Bengaluru - Silk Board,45.82,131.43,37.66,16.52,7.77,0.64,34.58,Bengaluru,121.2185906
01-03-2021,Bengaluru - Silk Board,41.22,131.4,76.98,17.56,7,1.05,41.22,Bengaluru,121.1986577
02-03-2021,Bengaluru - Silk Board,44.29,113.98,56.02,18.73,6.07,0.62,33.96,Bengaluru,109.6242953
03-03-2021,Bengaluru - Silk Board,49.18,140.34,65.67,17.95,6.31,0.75,38.38,Bengaluru,127.1386577
04-03-2021,Bengaluru - Silk Board,41.03,102.36,59.85,17.36,7.36,0.69,49.23,Bengaluru,101.9036242
05-03-2021,Bengaluru - Silk Board,27.39,74.02,47.47,17.61,6.23,0.58,38.79,Bengaluru,74.02
06-03-2021,Bengaluru - Silk Board,34.25,93.24,68.02,19.2,6.21,0.85,48.4,Bengaluru,93.24
07-03-2021,Bengaluru - Silk Board,36.92,87.27,49.47,17.57,4.03,0.69,39.18,Bengaluru,87.27
08-03-2021,Bengaluru - Silk Board,23.68,54.79,36.49,16.66,3.74,0.5,38.24,Bengaluru,54.79
09-03-2021,Bengaluru - Silk Board,15,46.26,20.67,13.19,3.48,0.31,47.33,Bengaluru,47.33
10-03-2021,Bengaluru - Silk Board,14.23,41.2,24.63,15.34,3.39,0.37,36.91,Bengaluru,41.2
11-03-2021,Bengaluru - Silk Board,27.67,62.27,17.17,15.1,4.35,0.71,47.73,Bengaluru,62.27
12-03-2021,Bengaluru - Silk Board,25.92,58.51,22.74,13.75,4.72,0.38,35.53,Bengaluru,58.51
13-03-2021,Bengaluru - Silk Board,26.42,65.88,37.72,13.57,3.73,0.58,27.21,Bengaluru,65.88
14-03-2021,Bengaluru - Silk Board,24.54,54.14,22.01,14.08,3.8,0.53,36.62,Bengaluru,54.14
15-03-2021,Bengaluru - Silk Board,29.64,73.62,42.84,14.76,4.31,0.71,37.18,Bengaluru,73.62
16-03-2021,Bengaluru - Silk Board,33.81,75.34,35.42,15.09,3.55,0.65,29.18,Bengaluru,75.34
17-03-2021,Bengaluru - Silk Board,38.61,80,35.48,15.6,3.41,0.65,37.72,Bengaluru,80
18-03-2021,Bengaluru - Silk Board,45.03,92.22,32.15,15.51,4.2,0.58,44.31,Bengaluru,92.22
19-03-2021,Bengaluru - Silk Board,48.7,102.03,40.58,16.49,3.49,0.69,36.81,Bengaluru,101.6843624
20-03-2021,Bengaluru - Silk Board,44.2,87.79,35.38,16.81,4.08,0.63,36.71,Bengaluru,87.79
21-03-2021,Bengaluru - Silk Board,42.45,87.53,45.69,17.24,3.77,0.6,42.24,Bengaluru,87.53
22-03-2021,Bengaluru - Silk Board,32.76,89.49,36.54,15.67,4.12,0.51,38.88,Bengaluru,89.49
23-03-2021,Bengaluru - Silk Board,32.69,79.39,24.42,17.3,3.49,0.51,39.12,Bengaluru,79.39
24-03-2021,Bengaluru - Silk Board,32.19,78.76,26.95,14.59,3.91,0.45,47.21,Bengaluru,78.76
25-03-2021,Bengaluru - Silk Board,30.54,77.08,33.23,13.85,4,0.51,39.24,Bengaluru,77.08
26-03-2021,Bengaluru - Silk Board,49.43,110.13,38.55,15.14,3.99,0.75,36.19,Bengaluru,107.0662416
27-03-2021,Bengaluru - Silk Board,52,104.44,34.5,16.42,4.45,0.71,42.25,Bengaluru,103.2856376
28-03-2021,Bengaluru - Silk Board,60.61,113.75,43.26,16.56,3.63,0.82,56.21,Bengaluru,109.4714765
29-03-2021,Bengaluru - Silk Board,55.22,108.07,42,15.63,4.05,0.92,32.67,Bengaluru,105.6975168
30-03-2021,Bengaluru - Silk Board,58.11,137.23,88.07,15.35,3.51,1.33,32.82,Bengaluru,125.0722819
31-03-2021,Bengaluru - Silk Board,66.4,152.81,113.54,15.26,3.89,1.61,26.23,Bengaluru,135.424094
01-04-2021,Bengaluru - Silk Board,47.56,123.09,97.43,14.54,3.89,1.24,34.28,Bengaluru,117.43
02-04-2021,Bengaluru - Silk Board,38.82,109.44,96.94,13.76,3.17,1.24,35.21,Bengaluru,116.94
03-04-2021,Bengaluru - Silk Board,40.31,115.42,70.78,14.13,3.11,0.86,39.16,Bengaluru,110.5810738
04-04-2021,Bengaluru - Silk Board,47.15,137,91.83,13.5,3.37,2.4,34.7,Bengaluru,124.9194631
05-04-2021,Bengaluru - Silk Board,44.92,124.13,48.89,13.66,3.15,1.04,39.38,Bengaluru,116.368255
06-04-2021,Bengaluru - Silk Board,51.54,109.56,20.49,15.09,3.24,1.36,37.57,Bengaluru,106.6875168
07-04-2021,Bengaluru - Silk Board,49.99,117.83,45.38,13.7,3.33,0.58,41.58,Bengaluru,112.182349
08-04-2021,Bengaluru - Silk Board,48.33,118.61,43.23,14.31,3.96,0.76,43.76,Bengaluru,112.700604
09-04-2021,Bengaluru - Silk Board,42.89,100.65,31.44,13.8,4.62,0.55,40.01,Bengaluru,71.09
10-04-2021,Bengaluru - Silk Board,44.87,112.51,26.19,14.26,4.58,0.65,51.98,Bengaluru,108.6475839
11-04-2021,Bengaluru - Silk Board,29.43,66.09,19.96,13.87,4.67,0.37,43.75,Bengaluru,66.09
12-04-2021,Bengaluru - Silk Board,18.75,51.48,18.62,11.93,4.5,0.47,37.13,Bengaluru,51.48
13-04-2021,Bengaluru - Silk Board,23.84,51.52,16.4,12.21,4.66,0.28,39.36,Bengaluru,51.52
14-04-2021,Bengaluru - Silk Board,21.23,71.54,26.59,11.68,4.61,0.34,30.73,Bengaluru,71.54
15-04-2021,Bengaluru - Silk Board,14.5,52.15,39.07,12.91,4.58,0.87,23.89,Bengaluru,52.15
16-04-2021,Bengaluru - Silk Board,23.97,59.58,49.13,14.8,5.38,0.59,36.47,Bengaluru,61.21461538
17-04-2021,Bengaluru - Silk Board,27.78,69.84,48.07,16.98,5.95,0.72,42.67,Bengaluru,69.84
18-04-2021,Bengaluru - Silk Board,33.97,78.66,29.61,18.43,6.09,0.84,34.51,Bengaluru,78.66
19-04-2021,Bengaluru - Silk Board,35.02,83.11,62.41,17.93,5.89,1.15,41.58,Bengaluru,83.11
20-04-2021,Bengaluru - Silk Board,36.65,101.24,69.97,19.94,5.58,1.4,31.76,Bengaluru,101.1594631
21-04-2021,Bengaluru - Silk Board,42.74,91.42,58.82,19.31,5.81,1.03,36.2,Bengaluru,91.42
22-04-2021,Bengaluru - Silk Board,31,69,28.46,17.7,6.8,,36.88,Bengaluru,69
23-04-2021,Bengaluru - Silk Board,,,,,,,,Bengaluru,
24-04-2021,Bengaluru - Silk Board,,,,,,,,Bengaluru,
